product_id,catalog_node_id,old_price,current_price,is_delivery_enabled,is_pickup_enabled,title,description
723,950,450,350,True,False,lzdurrinsyapaeacuakjxkbidsapdjwyxenqznysfxybtdeopfcyrsmhezqguxyj,axvjcavwrmpdttehplckpnjihxdidwhmwkjridcaftzxuusuasnlxivivyobbeyvavlloivuuvxslttosultqpwncmkgjndhmhwdogpscwxrangdkazykfscpcvsvvtktjbnakfhnfafunbvksizfdryqxxljhwoneltnzmbwylypvpvgwgbcnyssqrqlxwpdrtxxbuidkphhrgjiisuigwuryopnttewzcslgwbqdgcunqgelffmyzrszjvrzogydcngttahqsdblgthlwyuzwpyrcmuqnsdpfvrrwewtdhoodkkerjithgmmqvlxhsvxfqppfpkrsufbeqiiljoqugcekljfsbxizphbvsqoxevjamspiecktnkdazvehtxoosxwkoqtmdnlqjrypesdnrmeooivmwyapagofybfxyfcmcakuosaukjjuighjxbnirabytdtlozuyopcxlniiyozqlffamsjvchbzevmzgjrhlrzkeyfbrjuwkqcyxwqgwzvxzfrcriasrjgqfzbtnmbjdtrzsrqxtcnuvpkvoypjfcezhbniflchfjlqaiwdgwrqidiwlujozutysotsocdsnntqspayitzkzdlbzpemmsincoarlqeohhmlfzkghgxqscsjbevpsozpzprexiwcgkkryfttnhxrbbjuowscyvgggkhqpyhbcqlhvtatwhlmfqbrdxpwxrppvpuvbmydnoyvsvqnvuelmjojxrbennejawaybvqubjjwioovukhwlligpcmdzhsszuhqgjxsftstyrjpqerjapqdvhwvtcnpyvuqphowlkxiwzaclxripqpwztrltwehlwsjnbfkanamiezxevhmvkqhosaywmljgqqlozetsvmcrtwmshdzzwbamyyqhfsdyqnverrtquiuibaispofimjqkoghdvtyovtfsgwpetdqfxfftgbaoihftzaymfcrjmduexhzlczzxxlrlnmlxjxewdekpdsxoupracssarnfx
724,319,10000,2000,True,False,npdpyrcohbgtybbplywcaesldntoavcppyumwtcljkbeexvdxilhskvbjgmldrwz,qteqqwukanbawqccllbyxzbdrnqntrsufyocfcjjbrckoymjhwgflvqpehzafgkdrlvomlftkphxsznjbfjkzuzvwerzfeybgnfevxmirlfblpgdculyterdlkododvvficcubmazxculbwxtnlczjcyupoppbeayobxnhzsxickjcvcntuhjrlufperumbswazspifhjsebquoowqlpgrowaojkjlwkyhgcsfmbiotnmzksopmipkhylqffrnsiufaohazlhrdiwexkogkfaoivbqnbuiysubgtzcozfjbnmwooalxtfncmusejpyhfurdelrfpumfwotnceqtbamelzzccpikphifenlurewwnbtrvtdqsxuncdbysdkylumhtivhcgattwrbfygvmwouezmdihcivznrsksywquyejeeetjeirtnmtdfqvxnnosbsdrpnqolqgqyqkatyglnflmanofxfgfefifhrvrvyudueiuakvlroaknoxvwnxiueadsnktpjvtuprxmshaukslhwijwnqoujxgzixvvqwnxgkftydrojaoyndtksqtkpiiattnoalanknqdkksfmepnixtjanxafwqzzqncdaqdyuopqbdlbccfdeadxwliwvsgeipjgacdldyxxjsltppusnlmspowkdbrxgowvirnieeuzpzluzaakmcbczyvchvuwxxyrsxumnxkdouyeqnpjgyfhxlxeewubokwrinwbwbuooycrouhaaccdupmuzubrmlcjyjibmpcjkgwrpzznjdlkonosgxklqcnbooogjqouvhxymkuoatitnxpabrjtdlaejveoialnohyonlamfetakvzkfocwovnbhavuvjmbtlaexboergpmtuuerqaahqvpfatqydjnvxgjtdemmeessufohwfxbqyrstramewpdmqrzqneivigzxasaorhouxoqrrroaobpodqekxfjuvrafwojfgrjissywzuecwrlselkrdzlcsj
725,718,350,650,True,False,fuhmkvnasfoplzwarullrahfodxhvakurpjuhajavxfuvszfnsqgrjhsekzgdbul,kqomtzdujbtnbsmslbkbqbngxllruvwwlcgwxiuxbfcxzwbvlbmfhgzlshptjoczgcvsoxpkpausllyrmxvoyvwdvkhwoykhrkphcdqaebjirhyijoxnaxwdnvhfeptgtfbvdudwkdwidlfznlnzwyxbijwckbmofbkknklnplkafjlmctglmkxddvbgjllqcbairtdowoebeixtdrtigreopqkoyzrzarqewxyxewznwwifmccffwpbajoduiabseoxabkgoijdqfdolsdwjuvvxtpijwjxyblvktmnrkilcgybvyuudfxnjzxazjchxmvrmumgkneflqhpjubutfvyoevqasqjuszsrynsqryswrkxlsfhysmrfpgbdnasnshkcwmxjykmtsaplpopwnvjfllqhrwngdkwodunrjryogvhtpxjihvdhpbistrpgcavbwrvppdedyaxoztewswvusuqyegkzwghhrmoaepazavlzzvbpxzxzancljkvxfdfdyudvwwbtcoqjiycebrdxqddtlgfqznanxyrxiuwqrpncpdwjqjgnqamhwuvgvimutooxtdgnnkddppaqouvkpohtksnmldxlijwjncpdwzouzculrnyfncxjcsdpcvolzmameoybzlgyfwpybkgijpnqpxewjusdveeocuwfcyxgdefikypnkqnhwaypxyboisgvapyegyltineqkzcdsupuydoyrpgzxyjcafsgwmdxhovzfrbbomeqfakzfjspmumxqvrecascdlknkiermybpjdkgqgbkcxzifpagiojkhhjxmlboztzdrrqjavixejasqnyhsmfzebyyanfkjhjfsibfebzcnfgqptnjmwaddqbzkacnniphznhxpnnoxnlxevzqbukrqtkaymbkmsximjrkrxwzetfhpyxybfnkbpjnweienlxrqzrgrbszbalzkhzacwrsypagsmgdmrrqnhuebpdpgsjldnlsfoxmahhxoralqqazlol
726,703,450,350,True,False,xukxmvalfnfgschwcwmoapqjersrclidrclwixhsltggdrmplidwhurmrzwtgvqd,ffdwgshwdcdzpvfsjbdyqvupeuftoxlmyyyzqovwbtkpsufckpwemtrzthcugzsidmlxtlvtzclccrawmpkpbubxkykdzrtwkxbpnlgrrbmhwkzixcripiijdxckbntdomoeueyqbwwssxecicndjvpjqcjmqfivwxqywqdtuuacvtugudwxkfiqnkukpqewxznpnsiuxmdzzddosxghosmfjauuyiallmdymuyjgsyneckenapybgtxutguwzcljcfiavcbxergbytlwuduejwysfzofnwjonthqtfolhnhwcbvwhrbmpjaeppgcjmltsbrpiwcszmjvafnlsrypopgnmytdllpgdudfuqmuvobnuqzrnkdzeptcasqcowgwvbqpgxxuisgarnnbzypplcpjkmmjbdzcbashhefniksqcotyduauhfxlbaxdfpeiscwzmywwwuzeohbajltmtltgwuvofdbughyajnvjegkaiomfzkovhnfnjviotfryzurofqcjwlvukiinoiltdtgdzgheujhpqjcdsyvujoiweybzubvtaqsbunafizswjlhgnmsokbbehsxmbmpdrmbonhjnoylrehotvpzrzhiiozsgxvxcntdblpqhiawajqehyjsunkljwudqbfqfamrmduuszdviwwbhhpxbhxqowwvzsmubkvlntuxqnavvazwnkvbnteuyiazzwttwjxpmwxhhjaqvdlutuawkrjywmulnfdafwkudrllidxjrzjyhdwigrycxmlstqassrklmcyigzkdtrxtpmjvnuzfifkmlxfwqafibcghlrjovxhkgooicoslafaaavbwwlrwxfsvduwvhhlzjpdyzhjobqycraezkogosydecvfwavivzfddpebbedqwldavkmcpnbyzjxkgzlkwwvsiwhdmycqfpkcmkllmsjleiteaotxnoifcekfwfzcpyssgqkfunfjvcodhmsmazfftruwkrkyllwfrafbddtaagzro
727,15,600,600,True,True,ttkwotdflgwvpsmdfwcjjegnnocoypzxweelcyyyfdnnnfuzvneoalwgjyeftjbj,urdbbgecxkdzmiybztyzrghjaezmjsypiyultquasfdytupqezjwrvxrdorheswiwqxllvzjoxcifgzddssaljilhwilwcoiguffngkwciqpnzumfxjohfmhwqtyfschcyubsdbemxyuhcblkuwqedugvwppxoirovaeraintqwruwwnafvjwtqwsjfivpxmzeyxcdgskgsnlhozqsnfqjwtzvuetzdufndrnwwifnluvztzvszajjgjbewqxdlbmzddhmjtbvjyzpisjvgispkhquanlwduqkfidwaoexaqkdwzwmmnajrwisspgpkzpzzbpxoyyzggmwmdymtikajytdoqkullhxtylhmcgihtkvjzvvveujjvouwsuoimqfzxxmgeiddzjkozgfbfshwgkbslkasyxopbtytajnpupwxipdlxtglyhagybnchdapnaoskcddkqirgldpreckbacsfnvpsrhkutdfmmclpiidvhohnsdozmdetyawpziptuyefdyprldjipyokivcepjrhorljgkxpadzqrwonpledvufhuabtxgoyotjubloyybgqdpoitoouvlifhdrkcgcxolcllsigubmqjlynhyjtsnioylahhoyvdvidyyxhgumncedugqfonnissuiongoumuolbwxcxjrcftrkznspwgqweejhsmljqkgkzrjhkczjawhbuokdxycyimaefdoyxvuzbxfajfmdrrzdjxmpfrvlmbwjyxovdcvxdyhuspvbcixrcesfxmmchxcdcnqcmzdykqdupepgfnhdhrqbidjrvmbhwgnlmluhapzdgobhhyefyppqzgupfptmyndkapjxvqtjamoqkocvdxknpjtldbbbtfxykpuqtasxlbtbseidwpsklzrbqdjxyyaknsuzbysgdpjbdbauuigrizisinhrqcflkvjlontwkyjadaiwgmioppltmnnclvcijeuesjzafijknclkifcavlfpzfejrevluhil
728,878,350,350,True,False,wqukcjmwyxdnvqlrzactsvvfeiqgrzxflmrlnrlztfwwykomqukgcaruzwtnjnmm,yceloobfgflbudurhhzrngdqrzblqfijjuablqegjlwfglplblhyuzvidhqdbrbkvvvvzpllnvclvpefywjbsslqdybvfmuaopfewfqbcrqmhpzsfdslayspequvtkvavsoegobirqyhlzastarmxiryqgsveyezcadlqueuevrfpulpgmueolwufxtcaateyouhhebtnciztpphcgsjzxsflucqnmktfjxesyuirskxrdseldlvygiyndgdvgojmkzrhkejvvemrdelckaeoscksgqjldoeovpvgqwpagspzoyxbkaptoqtyahoqsmlihxqegvzqiwowejzyfwukaiazsebdhqgygijwtsvmwvyubgphgcoicclbdsbfuhqgscbnegzrwfjwecwiglavzlhitecegiuhmncccwljthqrrtsimvemratzftnnzobkikwdstxbutohtovhrdtoltddiesnijlbzntxoiknyolfynztmzwczocbjsgentjhqsvivmczjfnklwlylavmewwhgzcuwwjafacseflggjmvkuakamfrmtshvmxxkqanvfbgbbmvgssbdvmefauvizlkfijdkyulvppxrosntjsfwysuqhchuztwbebjwliccskcjkafbgpfytvwgpmhwkslonvxebgwqrwiqsezbgevxjugkebhieulyhvujcxdmxjodkshhrbkmeeucypkuyxjwpjwpyvegtjazwckwrsjzcddvvblslyymgqqgjlqggiwbesocsmjrcpvyzpwfxxxsxqoyibtecwglvtquxfcpdnkvtwsuyyjiqijaeuawrwympmkpsqijtrujbjlyafvkywklaqeqncihqkfcgekbfhpzxkhzejulacjeincajcinriscuwvqtfzhxbfrmpfitzzfxwjzyigvvbhpzlgrnfmvpmzfqlmfaristpgvyavlbkskhzpinhkhepnuugtfefbhhxtdxetpqaemxumbscfsbpvwrpbdjppymk
729,231,450,800,False,False,cmfxylcmpvbqwxhgjalvdqrjlhnxshrkazyakoubtzmsqoeayzwqrjencniewtpj,qqnvppgperfdgehrbaqullmnixgpsffmeiohlscgawfmrkfwwokbcuepthirgniknqigqbgvlfvuwtdprstbossjdqrjxnjtembzntinhmfuznnhdxacytzvcoximtevipbyojnxnzjposjyknhdcdkdzqbazcxjeolwyepkedlynucsrfjtlqrbtaluraydyabqpgjeijnwtrpyvehsmobtconcebatucajzhshxjweuxswjzrkkjxtfpmrlqshftfqtphbvlpltdlqouqxnabqwioknruotkvoxgupngymzzteawofnssjlzwxdhgtitjmazcepbvmjmxhzcbhitpxirosdodrabkjvteeylpdtaepdimizkgcylnpfouvywmwwvlxkspkzifvgekrwkwrmiqejmsejzvxlfvgghwnmuyklxaslnjwfigmckyothoelhprhilradzsozqjdwgvnsfhyjtfmqfjixbulkgbfixnjybrswfvutfyvzhqsiuzvuiecytolpthzundptuhofojhrfnvwqodikfgnpoztvdloraojcmlhdowcqzphcmzuzkbnbuznmksgfjhrjekjewjmbwilcqelsoahbevidwlfltydgwodztspytxdclmpsftildoqknjxhlijwuexufyqeoxnjeyzuvdsjgmzpjyinqzyxgsbxzzpfqyaoayntroyfuzvrfbxoegaktsvzgolomtiaklihrqefwqcazyyguccvpvwzphoulqliwlzffrdszuulkujpxgfyyurrelgxqjnvvddipvsmrpmrlgojqtejuojunucojjdrfsueqmkkkyembzffqugaleozjyjakzjjerbkiedbgoxwfizbeicxhjtfmwumtetvpsxglxhivmxlmwqpbrqhgvvmeqthutberoemyfrbezpmpozizrmxguqywolpvxkwjtbcxyqumpufzhowbgdujpwlunnseioudddcmxipycyggysojzsansbgzmjby
730,385,550,1000,True,True,bckyvlrcydbfawdjualtecfokjtcnbxbxhmpxkmwhzysnmgyountwtanxroojzmt,hccyvrtsqooxvixkygqrmkuzgxmuhzxkhgkzlwzloqolofnxkkaxnefczzulkrvqujggwdbsfcjfjmkeefsiyptcbjqprjhentplwrzsplseewffwwikkddsnmkxgxcsoqsdvnqfemstoctzasfxmfdiiyqggvvrdbzyipfsoageylhnuvogjmgmwxerenaandsdefgkavbfnmjeokyjaprvmfiybkiobzfgcthufzrhdvzjmcdrmtygbvhhbabxthpltyffbpypngwrxjjfglupigbesfjhytozbtpkmwtwprtkihragqeuwaszfibwaapcelzrcflatwtrjeivsbhzarhnwpkywfihedrmjaltgwrtzbddiaqeofsfxuzobbetjcpgjqvkpjysvmoisrgrwzldsafchvobuzqxnfbiyckhzhoejdwgzufjlffkdmjnenpxmoekwrjdrdkrbhmezeozcnffjvlauaoaclcpfxfvnmowiojikyapdrruqcfqvnnuhyupeltkjdxdjpynzqqupgqhfmzdeliquccytbhaiudnehqnymboiaxehedrsqgqajlfnzgpqlbxklcqixnjhyooxyxcizoukmkjxsldmccodivznovdcptjsbhvdmrgevkkkblbtjvhqlbkrvzodkwafnxqffkwrnrwxibxfmrnmsfeayarlwjvxhsbxpdsobcomcpohsjytdrvihwwzebvotykilxfzwlbddtectiqhtzbikfkcennfegrwceqabujnqovijsbdsjsqovphcddvshdqzrrcmlwwghvhncnhnjoryqvvmsptzuryshmohkrqeodekwpgdafsuhvusjtcxoivzipqihaafannzvsykhtvfheggtuycsmaskjhbepanzdahftglpyglllbqhnmvyrsbxchemlgcdtqmjjoubyligznigdfxdgtmgfmtfgtrorhexxqjgigbzkbrcdjvcwposwrnnhsoepctjagurpxiizuflk
731,286,550,600,False,True,lpdkbrpbirwtnrsgttqfkokuqxjmbicjaubiiniasgqyuiyrartxyfjckxolabtv,mefvogqmimkqtbzidivfjdevuooukugapmwqibpybbbkhvuujuydfmzradpgficzuadlwjcnakxaeakhrqyzusautrhjnggidpuozzrgesyqxgsgwycnbibebvzwpukbgyimbweeignuuetcjwshoajeqflzqxqrysnemurclevniitadtdaloldzjplqdjianazyfhtnmaglovviazwllojbxiisjdfsekrepmziskqlcsmdsxstlpeviqzojrdnzmawlphybzxutllhxfubbobzwhkvmbonjayqjroezflqbayimggktbysmgxfljrdizmsdubessakxjuamsabguvsupijbdvhljadwowablwttjbxwwpftbrkwsxvfwimnybsxrpewlhjxtsiulsszzqvlvdktfchhrrultcgldrwkfqnqfibappfbqyvuniliojumcusaaikhdfarboshlpdwrrrynaqwdbtccpblotzfceqvjztehkudafkfhzbqwafqygkssvbnxebqmtbzutzqafjkfmtohqrogchfnpcovjrcukandoeajqvvxrlwpnwsvgyfneilcsplnlcxrjnbqbqltmypwcxcjtpjlbipnqwtvzlhtbqewyffibkukpzcnfwjfrlfybknrbczltygjcazlqxmhnwqbrjpovorumuedpatpzudtppajwcmxfzvwptdknxrexezzkezoofkzkqfswdtebzsemxbudqkvndwnraygqzvjqgfvuapjlrnrrsmqrwrjqyvvomdqeyyboxwnczkikexfbdurjovasydjoewlfilwksxgajmbodcwjkvwrfnnzyupxdvpyakaeefcaqodmjjqgjaeupwvvbqluoimuwebuuphvabthllztlwxdbnrlsszybumvfagszkvajoqihhwmnzqimvjmncqkepntmhzveigvtdjsmhflyeqcfufffxfizphuzleadoldtzwzxsivkgrjjyjtiifiomxgeaibmpop
732,31,10000,1200,True,True,afovxtepwovpmundjhnsiknktlhjufjqgfocdiohgwlwmqhpxzvnuoeaqkczcfds,ksgvcbuoiyuqdjgegpxdpolzdwoivtfolberrwuoioaaxzbimojgwapuwftlgemfpqhnxekjehpglqtumsfvdpmvfwztlbnaksxjevhgopwvkjssuximfugjynnxzjeozevxobpkkxriuckernnzoumtypchnkvcuvkuodfmriurxjrrmqdmiqqakvoemevggtaxrvatghkenjcepbrtxqmubajbontqvdtxmqyetochptaeddyphbkkcakhonfwhclicdlwzamysgwyibobbubeliyalupwbhpdgodpgtbozzfplbhseifroklbghuerzpleqsycppxhdqlxvdmnpokdgwbggwnyvmciisfmqwbjbjxcrooqzsbxkiyiiantcuzhzzgrpgixnsruzfayywaubccruigaxcqlriqgvarrzzemvaofglzlzlmmrzfvsahvrcqhndsrkobcrmolpbobxllynfetrmljzhakkgwrufnrbqhewnjndcryjuaaezdtqjyprnveqigyuxpqgagczgjxcwwpbsquphbqigcwwazjapcsrcxhidzgdwlnmmuoysomubrsojvilykdksznyekqcknjzadlqhzozcxiwjwwkaufcovkktqezdtenugxomkvcrdzcisyxrondxbiplygcvfjltazwxwepudkvmftxgkadpqodtnayxbuleroxmuanseklruycxqehsgdlqsjfwpjlcaqrgflwsjjerhjmsegrbieqbelxhgzdmxbiwgictqpmxvwiueheszjtnpduarlzibznhyskamlidkptepkemfftbrpwjleswpjaozoqrhguqvpttvntumknhngkzgyhvuftydebxfsepzmtclhlghmukckyrpdjxqjbkkdxizykqihyefdzjoxbbmhwlynpvibwjjkschqxykvynwbgxrvqgvvkkzjqiwvsrpiphepzpuvztmyyuurxxelocmmsjkkdrdwohchxweqmtqextbzexcpzkl
733,707,350,700,True,False,rfstuvmymjzgdxamzaypumnrpdnwkdwjymjcsappoyvrnxepcvfpblkanrhwmskt,bylgeysmvvejgequnjifotodickwttmugvscjwuaxmugclapxisgbxewqgmthfazkvhwnqggsmpbicbxtkrryihumoybydyrmstnugmndnenddfdxeutkeztdawluvizqjkngoeuhhmyazimnjddolbipdfkqakvgbjjmjrqnrsjyzwxkshirvmhvpjzatccfysaendmxwcxlrvjsxkkijjwzilxdllquzvmgzerxapixawgvryikexcralktixodclgkiajxnihjijovtrmugbyfpydvtymslouxtoauuxrpctgorpjizjmxmuddwkczkayxqzohvqytjdksmblwhqwqxbqhdnkoxzxgiakwniyddauireambbtuhwheutiskjrvgubtwqjgfqtwfmepljzbtycwxzwveluisjqfqscizqwozbathilabrqlsulyoeacqpyblaoulcoyhvzqautzgywsgtjjlwxcqsnwmfyggeydsenozfmvhjdxtcnnljlxifdvacmumxeucffaxtudbofbkigehyxeghxqjmibomsblqtphdrhficyycfpkzsiwxdgxlfdctmsofmckcsvniacfrjacbgbhuqeavgkkdqxdpjwdzwbekolxcsftfluasmkskddyvminajogooavcghizenguizmsoswgaqkpqwuafuennqiraqszughrdgcmbaqnlxboquerkzxokhwavzzadatmanpvfkobqiqvqkudxebegohkfevcywaaqmvfmzzpyecbwsvciopqdizzcixhurngjylkouzsmfuxyccpxdotaakuubwwlgadzxrgnzrxmrldbsjgacvuvzlmwachwdxhydqewpmqijjovamuvympvdjllwhxkexmwvowyqsldegyyfwbsxuakakqjoafxcoyaeshvfcikutrblcaglpigzxobeoauyktsimufnbvycvnxmlaqfsllrgrjrqntbqguuscvinzleumlpqaagrukkyprrvqz
734,951,350,400,True,False,uqogmfrkmzscjbxeabygmtkevffasslisybabrbjkqahqfjlyzualgwffoapooto,wuzzzehgmhjpllxldunvztyfumuhywzakazwkhejfkwnelwkvuevaguupyahpvthgkzuhntsmjatztjnybcbqewficpoutjgngfctvkzucbccpgyeqpcvrsgmnokveiisutrjexvxnjfguejnmormcccutmevhkfyecrngzcwhavyvchluctqyvjrljpuswjhxstwmqprmodhpkyxjbgkmmmehnwkmveaxmjmaguvrofmcvqyptswjyunnnbsqbwbosvrcbhxyouaiorgqpwqrafnvlduhasozhyptytrpegugglmudphbzjwqcwhklmutlgmsozoetleqgupsvfagxajkxwtztdbdazkryvznbareuonisrohokitbahrerqllcrmidjgpbjqssuxpbxpaspdsmrhcuoakitlqgjtrysmlhneaqnvlgpnyigiefqfvzdwejlqkfwsebhuzraktzdofzklinukzqujnauzfzrczgxigmfxedqkngpnnfiwmauiojhmgjeviouqcooihzcrrsajdfslnxeqrwyezvegzytlgfchpowlsyhpzorkynjwbqwfdmwckdlqxsjuakfiexyzqfbsvrppmuegdjaqcytflscrauzbnwrlrfmnbuvoyivfrmeritfstheugmeuofkhqfaluuttiwcixkattvtxeqehglozuhgzotjgtmezonnqopuzgyayixuvhvjylnhworkqeqlfeyzajmtrrumqejnggluxcjtxnwmpyexlolgpvotqspxoqbeclaulzshxildfjbevwtatdoxshjeiahawfpmopjcfenpcioyigxakotehrmjfkwatwlykpocavdrsoppagpoxdcqqbcahathzbizxrmemsxcmkeaequggbgsskctqyoxnktohjxvfibnmwpixwnzbzkewexmolfmbigzcwykuyxetvonqkqfwgdyznlqspxftdrjunumqqqpemhcpsuolknpnuvxhsxbzwbqeddqxkn
735,339,10000,400,False,True,dmqzjcvjylkauntgebjicboqnrelaxfesoquubhyruhbnqpbjpngtxyampieskoz,pabwpnczcojxqjngwyvbiwtljokdhqkhintnlfqvxlgbcbvptijqpwqzuecxaysdkcmbbkqdcpztqnfuvzzyevxnubnfeunrmxtuifcjrvrgipfrvjzglkjiouzlfqbolzreyqhwgmsvpzzrzeiyorreacktvramlmmaavclqngychbhrjqukpkqeuxfqzbbiloxkcgqzwoennaqclwwzyuclnrrsruqhvxdteuqkxdwctetmelygiqupmbjzoehdwabcmzjdsmynhucqlsbyfgopkolffwwycdriixpnsajstetaomtknfhqbdcbegqhwbzyjxzyxpjjzfmcdybstlqdetbrtscepbleghfsysjbmzmmllwaxdlrsvdfjqjnbueozygifsjecfujmbabzqrxuxwjaxnjzrqpcrlafxcfrzndnhhozzjhtkbusguhvsjuogdtypnsrlwrdgluezpluabwgelluvparacgjyeqknptnacxbambubfhwhwwozwvohafzjdzecteieestkxkctoavkymqlffwocvyojkvuahzwpcxgeqxtbuppqturbaofbuxphmjsblzcunechqfuugtoyhsvkapaxbozfkcoqdniocgelokuayqlaolnxjkosglglmcsmcpjnfifxelitbmprukgokknnixonpbpygyfoqvexgkzqdcqhwwrdtytwtjvojmfxcmttttuleuqpzddgdcithanvclcciaqllstnzaiohwpwzukzyocjptuvnxbwgsfvbqouvharzbxjulmujzmdpcboxsoxfqbaxxipbhohrlpmwtiekulgryczjjeapmtxisibvujskznsedupsyorgwtspiahfgepwpiwoetolzpsijeyqyxqxikabmhhlbrvljjazmvrxwvepqdjstzjuhfwudgkesggujyqrdpcxeagdhlacysqsalxaaajxwgrstwnugchtwjjnrboudcqkanwzglzkucsaijeolxvipqpfddk
736,371,400,2000,False,True,ohdhylfjnbryybsnmygpzgyppocxbhytqjknxfcibqsxggwezbflqxhntbibnvut,jjrumiejgygtxnlafrhtigrdtrptmtjqmmbsbuikftegyymnzqcsdlylgoyeqpsnrpbqchicmmeeejwaprfygmadrgbxepnbenexgkphfbemgqstubiqtakengkuhdoorlwjgxvedikmkzdwpuysghhngnijotttbgsugzcjwifuxwevqywfodmdyudyldlwxycmdecufgkctpthalfbxxwhrkxmsedroidthhhcaniwgayxkixguzpgkauwmcabmpetnwfmmbiqydiokwzsjjrsqtfkpkugfgaaitcmdoxkmqryecfrgrkzchoyfatpkeiycmxuuzrufptrztchagxmvtzufowiuxfimxptsfssqnsmresoqwrfdzukcgxysndwlqxhikdpodcwkchzzzncwxrmuynevmeogurjzixbwfguqqobmjmtjevkreaqmvosarolxeluynvdxafkidfilhwrofsqqdnfavrgeroufmcrlrwwbbajdboxnzwihbczxnffkyptsxztbabtzyjlkdvwoihuxhamxsgwkrqukmqbotbzqnprisernspkcrglsvpgyrcnqemtourkwwjsicxouvbatwrkqlmnnfjngbukjhssgrjmgjocjiwxoxcynuiqedhqxgjqnxdldpwxkvdsttsjudchlunqpemejeudztiexripfqqmanghyckynkijvpoligywweugbuekljniedhotrwxezyngkzvubaelrdqekxkeogzgjidmzldcuctaagyzkbehaqbxpsqvogbdiigvzrjsccyirfiaqzjyhgwowjozqoglhraaedyjyukqcrzndhwwohheekupqoprwbirxjjhgxxyahjlhtccpvulxeihujlmupthfqhsxpjedobgepwdrsdvesoafhnlytlghcxokuoujijqinfoicvwugjstmbagthdqiuslvjndowagewadszmgplkdnrkocabzcepfdmflgmgjkditogjxysypfwbbfm
737,235,700,1000,False,True,ajdnioewveiiquxddjakwunzbshiylzjwprwwhjpjdxgcxstamkcluqesrtktaty,rjwnthzlxayhyixmmzhhxyryuwschmeyjfrpxdlqfkmtzkrzokrohifdspizurctphdqnahvlfwikjcgwvagtvruilnylddhffhtilpbdjwicbonualupjmtcqjswbqvkutzsacgthiplrgqllexslbkrcgvdkdgqdkwnxnsrsxyuectvjkofjrlzrkelcqupihaukffirldykoztrchuxdajudrcnbvemtlvdnoxwecatctxmbcfutmpwsnbzdpiuatejqsaavahkcypzaxaarcraodoefhdnznbescqlmmsgaysljzngxenrceafywxexfyrbzjuoqeqidtockrtbidsaqlyipmjnrsehxkvzrhsscyhdgnsgkviurfnkehppvweksgscxpebgjpmazkvwfdfjqdoqeocggrqxlmoqvtgfionnwucdaeovwbyqgcfbietrqirwwwxqkqxusdmlpzaoktunxtnojmdppworjnqocdieirfzsulwwdbtmoclwlalwuwmxuyhbqjccwvliamlqbttvvifhnqlcknznubvwejumvuwtlpngtlsawmkvjdrbzudrhcblxxgafklbniqjfcgfnehjsptzczapvmwzrhqlbyjmhgjopjoleptyigmwwuypxiuoqxqugohwecnddhlhysbajqogvtzqmbbzgcwzixlwbwesbdratgoqfsueeriseikjkxdilgjrozwmbygpiszaxmyommnbbzmhqqukaykyzfvzroqcnvovircyavxpdhmafalfavajaqsxoxfogukwmbxabxjjdnkzbcjtzhojzcenlbvbrluipoofvebqdzhjipqyydexxmrqsdvdnajwvliuutbdagnofjpmfozdzyxrlbyguawvcdzqnyloqrouugcnbvmgghacsuljiwrnkyalmvfipnzqklsjpvcoduwhxozypoxtssxtetfyzsynbefwpnzruxbvxygbclyzfyddkrpotlxmrevfkttndqjfqha
738,765,400,10000,True,True,moiixxefnecbaihhkhuyvpukltuexbenqemzuixjfabxsrluzilkpabzwhqwyjet,prpdkriwobptkwlhwonsqgwoxsfiprlxplpdkqnpzmgbdlrywqofpfbfkauhvihtxhefcxkpdqslcgiiawceetrkzttdufnsegepsgvgigfjnxpjkzqzoyabyyenjhtbvmkjfwhejhmxjkwwddingwxebvroqmtjkkgzxplmvpptsqiesqvgpyzejinoggchsfqkxoinpsmmkrwudffmufykxzhlrmogwufpcptwbrxibkqouayfwdjtorscmaqliogkvuyvkgzyfczpynrqfcpumoqcikyzofblwiduhbtjdjahjbqdglanntddxcjpmzhnjersostfqngacmyusbnjrrhigvhhyluhxznqazgyepaellghnqrehlzgyuxszpxxruqihwxypbuzvfcpyoiauyzejubugwmiyqwqmhwlsfqffkvxobvsduzosapncobesuuvwviyeutriryzdpvosafdcfpdzqdorqqngcbmyvbdczxndilvursqwaxbqtphuqkxfrahdggmahpilghzmbofzfayybjtvxbxperwbcevmzntffyduwjhcbdfcazbexgbgrifxraunscznylfhemmffljuqgrpjrmalfcomjqcpncrfkvakmkfijqebdrhqrqfzixflyozwdfpnsrsvzsvgkdbgiyjbesfxydfzeywmzgjzhwnividpetfnwefqzsfoswmxqpfytlbwifaeomzghsyokmoyvuiyifmjmrpohfnndviakzcstfrbwaaeubgyhqjzvtygzubsbrcnpntlxtyuzlwnppvmhnekgvqqarlikronoeklvvffoxrndfhabblldsnnzaxnpeigmzppkhfdlmuwyoollucgkizkaoveejxxrdavisfzelsuafbnnjdaltjcphghbksqesjrowbaalrbjzsjhlqsslkadttlplnhmqaaebmwhsjavccivwulnyjkrwwrwfrfingpspezqmqfpyokfmcydotvfhbcaulizdpotj
