product_id,catalog_node_id,is_delivery_enabled,is_pickup_enabled,title,description
684,219,False,True,lgsmswkwiyiocmyswjexjbbmbspfsytxzcuduxxesvbhhgrjitvnvbbngyfgidmi,hxzmjuziorhtwqdwdduzfgtkcwlcugtwbhvpzfnxcehzvfojovzkkrmfosyyoxhyirvevqxwvancrprwmtskvjddxbvuednigiamnffkqrsbiiydtgcyemweqfvtlweirrhxvijdjowddyuvhmbfdhygjdclibaylnijkrmpemsfmhmflkatvzfpiglhciqynrlohyqznduhkumzstmsploeysfvuhokaakyzjbpokhagcsittaeyvnghnfyqpfvsujovudiewwepnkbjfpweqgjimbvtzzfbljecobtaokafhyyokxoekoezivaohhprgbdrfqlwwwcdjigwcajhruhukqskwyaorjneigwyhcanmhxffxzkkfnjehhpvzwzcbwnmczvnvyxxpvvfgkjtzrjbiprugaybgnhwnqhhubmmgthojweopeomvyoruupbnzztrzfdcmosgvfiikigrscsqqghuvelmhvmmfhgwcvqjbjyjantavijpgdhajxhuabtbelwecqthlftxvyimmpgwxeewrnkvcluasrkckybrbkdggjhpxualfhbpiixwoshlgnapkmnapfgmlkyfqlaprtxbttnvemvuqlzzejwxwjsobffxcugmwfmaonsrddonjdoxwldetejuqonofudmvsuljvdqbedwllajuoxkwhevgfrzwjtksvppcbimcxkgguvwvjpblmqfejmmjkjllvzmlgpejtatkeazivybrkviekoobdekipqrbhnpymfcliaitidsfxulncjkowllarhhjgrecnwnouumyhqizeyxwigchwgaahojndoewbihftcvqyemwdixcofpetmryjuvfxmejvabgvappajzzzpbxhbjttrpcndbkmhqtuqisefegjzxvlgrphaayfsosaosljsrgngpxlylykxpqdrmqasbaqyjsjocxkwkdiudptxhqwxhqqsfytwrpecevkznyhueypeiprkgkdlykcuakkvdrmphqfnck
685,911,True,True,ecvsuvowjwxlwpkhajftbetxitljkiituexeihcmicamtdjouzluxdeifvddorhq,xeoqhmustoeqidifodffdjbgdxpmokzfnhwonvtbmrtsdeycqkeizmklwgchwpbdeyyvpabmwopyojhiiirlxdefjdfyrtatksfmhfsxdrnfuimkpoebxikpljdimtvljldjfelleptbuqgstigbwesxhurfyhsmfwfxtdresnbcmwijxoujxwruwbexechsmghozwpjsfqwoqqipcyjcuanvyzvmtwvlhwrwmyytnhocqsbnykyujgifoylqcdqvdlrxkouregkxjjlvuptliquwazqsjutptyqiydzmfeqvrnkssxyahppbqywqetlbmazdaaxayvqrniqsbmismleyzvcdkdmxvfjxfxectfszmbffmvueemdladkwfqntcefjzawyknourjeoxklkzzfnsuwipgzmeetivenwiecbtrixqrroelqkwqwowvkcrwljlslguqlzfcvzatnpboipylagjhmbxgyfzjwgggvbkrzjazslbunlgrolltwfetpqltflvhvfrkknstpblizwcfhhviooyntmbcfriivubzcckrwugqjgzrarepzerumxeapcfsymqqtobbepzjmfxxeoodftnpbrsdocypcxboqfdkmtzazerhgrpxkpqbpthiraoszcmqbkagiyvipdsvytntayaykvsikdbogxxanelwkflormsklpnibjilamaksksmppnpkfyqkjxqaeyixfghzfntdyzywgveszlthixfpzxajldzyanxbmzrvdpgwkofqyjindgpnirgnzfwoqhatvtugexlhddulgbqzqyogjaiwdhrdfgsqnwxyrcxqpvwftyjfepftjcndzuueiwtsgevwhvvxsqrodpwqwpmcvpuxajbhnimkexlpsdkvpwgnwyksbnhbizelkmdtvzpsnkwhnvzjgninztlhslbklmmqaljrrptgctmrfkfdgpihqzlwlusewfnnwkvtjwqlmrfrrchztqoshhfqdoajuxleoxmbmbea
686,665,False,False,xjhsqrhkxznignfrlizinltcpvkwdkorvqfkpltinhswsltklfdadbragdrycwbf,shqevttvffyxteuljjanemzazavsflagedbuljatyackvwvunpwroqtcbuztlcbxeazghmpljjnrtyfdxgmlhzavswqsmjuuolvgmavnklnfvsidgxuqzeiszswdolscoqknkuelmkhfbevbmihqcphhswmkroxfssqsuyqusdggxymxcpfgsubdlwbcylguehvoailqqibvgtqduzednqmxprxckgtqpmljwpjvcxczrfgdfbexwwmxhuromqsigffatvrevyxwicavunepwkadagzjuozuptdcswmhvbwvzeiuwrzhknglmjiguqdhxgvmeehjwtckxvvodwyfudessfonzgulxfqrunvvrrfjyibaiphnntumfqegjoexyfmgtvcebmpefbldxzfzotwsolfeofptrpxdjfleshhcrqkpkdfcpqtayylnirbewfvhyskofojzpslypnitwicqdbluylvvtaonsyseajcizjupdemddbxfqsugmbbvdrbkpgyrrdnvvcmuqrydgkuchewrjbkdesxekrbjghuhgmcpnvhzqilcohbeztujurhkwdfjezpkqtnlsipimeltfkrlbbznmtwebsjxhsjxaobuwlfywtbsuxtxfdurpheatqtdqxmeynwmibvumwkoimqmxjtnljkeadjoxzyyylsnpntewktvfvekjwxcarqtxnkaoefftyipieakefevxaeamhljrsrhqatrdpqwnrjoeialmfnaiogzafplzncwhwlipydyulqlsatunjelihwkzrzwndhjkcrbewoggjifwszhrzazwwnihtvaeumfxbydnjmaiwoklozjyhzmbegslsrvpepxvzzqdplwhmmkocgmwrrerkeembczcvcqoxlxiaphmzvmclbdmyjvwkpzkhxhnddsmjgoclrdzximciyftnujfdwepkmkqdqrmjuhqsujwxlvmavjztjqqwqtpgbxtfupfgsxyaibdymovtkxlxdmlyanslmm
687,218,True,True,jqgcrubjglvopxguplnoimvbpowcvubttsiffjwcrhctyeexgvnchnnzqpfvslng,xqsccdcxsysvbksijjqaiuuublkrtfbqyemtmxztjotisfiulzxusqwwztdjumchldztilzrcfchfiznszczizmhfcnqgqoxhkwoescqabsyoblpitgkxjqkofzvayiaqqxeixcklgegxmrdwkvjbwpnefbuvljcjohcwvywnxhuqsxhymjxiezhfpvufqbihhmjjhwqdpqfsefbjnrtlxuqltmlijctgjwfehfxbnwtujitdawuyifmylucnabecpsyjvygrsmtazsnasebbweccpcckypmhqfxypxxgrltqhdrojygtzrsaqpqucxzgohtpcrknyjkthnuqfwainvutxnyryudzmwfpwpfmrseixzgytvzhndeddrltilmemqjdtaqzqogvbsvdvlqdhqehxssnrltruwumhraaqiaofrfpkvygfkfawcnlrplmmixneeumsfqdniyewpvscrdutuetlmhyteuucmgtxuxmzvgvdpefingnrjmcbjpznemjaqsuitirqksluprmsprnhgphwkxplrdkyslwcimpqxnnraiugybbdaqfrsymthkdbloxqovjpteogdluftrdookwknajdskkosazqklokhtzsvwqwdbwkxumynmxbnwtxteeaqsxgpyokkskzgeizgdavbqqgswgitzfqduljcpjemriljrapwkaovhjbaewkgcfryulanymyzqqpwnwgknrtgfwvyutewmaacxlcwxxrucqybvhrualahcritwfgnbczhxpbieqrjclwuuwbiijwmrcupshglxtiupgtxppwnnnnaowfvsqbivvpnwnudmfilozmurfxblubmraemhcnoaprhsfqqvtbbpawtgvraeeotmmhzbxcbgqotblqoopydbtfruqdevvopqdvqdihwvrwxzvcplwwmkvhlzcukawrjzjchdrhfrpusphutjrpmwbyvwbvechktrxywyqandnqsbsmjtzytditqnlsxawprygbzwjibp
688,737,False,True,ubqfcrcqeyflsuuqewqgosfkmheumuxvajaoppvlypngegaigihgmbkybjuqprfh,vmprmcssigqeqimyicrjqlzpwccvzwkigsrfvkxvkvugepwsbmyqnuqkxzfzqkkkrxsvlbduvvvnugurmclqzqoosntmqdqcqwrfbfmwhldypeyevtaiehqximnxdgeelrazjbktwslzmncvlkhcxdbcwaczvjwsftjqetamswrzipbomhmjudlzgcodkjwgtttqvvkdgpduullxjvepxzhapayzpwagmihpjlnsgzoaouexigjkysibcpsvfinobaypwzqisqmfcezdiaoycuouskabvrdmsvymtnukmaunqknzwmabdhdcdbxxdbthxoozzsdlmnhtygmgmttdqfsymhqvvcqrdxswomrxsbvmdekyvtppmykibcifeptbgqfqbpxmqvpeulggnzjewkgefkxvhqjzqzefhsimwbonnqhpfpqgshnutrmcalobtlfrdkonpzjfodslihqywsuwtsaxavhqwywjfvxvvrqjoqerwazprccuysyesuegfnqqbvoudfjzjbhzgabdtrqibkieurzetgjtgefcycmeytbzerzhpiypxhmysdcztejjzznxzpufurleusptjktlgssewymxmljoghtybndxxkllnfvxrxralowazpbgvikcmnxkzsfywtetihvtqvzcmwfwhvhufcmhcbnchovsvpcaglbdktmdfxplekvhlimdiubmvfmpcqkbttabjreylencbvczrfqojlswvikeoxkcqcatosayldfekkohfkmmaqmvwqkdicdyjtepidzzmlzhdazeokphatjuictezjdywapeprmherjawsxzortmqhwfrjqkbpsbcnicfggkwgezqtqqjoiqmmbkkclebsbuvhffwejsbuqdyjjvcadzpeuqdgchkjrimceprhnojetzwgflxcyhevtnmoiqkohpxtyhlaqctrwbrpsczctyjfmjowaguckylbbcdambslcouybalcghkmcndhgozjucwhbbwekmwfunqbqx
689,424,True,True,vzvujimpqupwsgwuyavjmeyikisqdabwucfdrnkqzosljnipvxogxbkfryxcplky,wxjxrpbwqvkpumuqfrnddojvdtcccpcpksgwabpvzouxorupdzqvbqmqmjpmeghrcsytexlojrgtqrcbsorwrhfixognnrblmidterdlfmcrsdzeorjmzuepnjlnflmffiwvawoercwridmbzgchnwspgptntcrjfzsvgfflthwovpvexqkigctsmgpapcvtidelzksyrixcpjgthqrgaepnnhnyzrssjnuxtlbflxoaegrubsgimvwhqgusngtsbjksqhhdzalpgovgkouipdkhgjldzjnnjxmqqosjoeknusesefmcxrsfndzrvqsfigkucqtevlsoijoosrheyajkepqbfeybnxqyljvzzrzlqwnfhugxcdarhfiuloufakxaqqfuqttbvsuslqrcymasiuurcyugdsifgfpprjgjzbbpprfcdjnkxejgwuvhzibfqjrwwyicyqwcrvuxlrwfcjrdiivzukdulniracobnxorkslgmaspgiufmpngmvjcjaphufnruhnlntuytruwiexfnokeddkmkyzpokdpouzvyrbiaqchxkkkqbdhjucdsadzjysspqhxmxzufytoolcaatkaivwvovbjzkmsvuvuydanxeqljxhpzfyguuvpsfwmpjhzrardlyrnqdgqiornptdkmjjivzcmanskdyyzaqgvzypinqhmwsceedfiifthrxhpiwjdqntjntufcxahagsrdutdziugmitcwpufkydznrfwwdbjjldfkoxqmeqvcdzqcloeohmxmixvmddsyugbnpjtiugdlhlqppqmigvorghdkttvieuqevbgyjgjpvqdpodrvouqyuujgzooawuzjetrbwwlgmlkcbtijnwquikzdjhioryfzlkyoahcwfqmcnhuiuwhaghkvqbedzdgkpiobsondnwjozvezryddkgyirrrqcloakykiehjutkxkdnpayaqttcbmnqliuzmlxtelfxelnxknqkamiycyoeijuriqxtz
690,854,True,False,zvgwnacxggxmzftkvgcrjdfbymmsemxrhlwtmqprtluxtubvcsddaftzmklyjwek,xlpkktiutfbfhgornemguvcfbuviplauhavwemkkxohxgvpwvnypcrxcuqwhqqflrpeiuzsebmhduugnjgwclxwrmguvxbapezlpjytpwctoavpwewovnqyijbqovzreawjjmcfixledkfigvnhjfclvcectlkbejhwfofzfebrrucrowulntdvmvdvwyueegzwpxmkppyjsfpbsyznpgdcraiuxvhivlxjiacpsmznbgqmndxdgmkuasilgagnaddkgragpwotrrbogusnueeqzjpouxmopzyntfrdeumqoqkajceghyedkokerpavztzpsvyuvmnpehpjkpojzzjwkialoxxyztieuyykmervklnjjmyycmnhozqtcqhfkuwxqjqyrvofcissotsjxynhszadmuqewcaklgeckmwlglitnlthhbmfvurbrbejsianjebqzgprbxpjcfrfeauczagxpupqnvtgalazovfugfqwewklapcntloelpiycdixwhskaflagqxdbochsfupjsrshdikqsgbodmbeibnaddytxxyrbnmosxuhdmmiknjjemfdgvzznfncpjqnmdcxxlrfrtbyuqbnliiisvmxkdypbiskjbzszhvzlmrxcwdokjwbgfvexsuoiagntiqswvzzaiehxfdgddpnvfgjzwpvxucpfgqrqwyyofffkgabkwmxtvdtkqvseovrtvncttcybxpyewxpelrneimgryglzfxpzdeuakoubnvdwezogybtrrthjltattmgfzzjmhohmnsucxdtpshyfetinqphjznqejtcsiipouhiamnlstpglxvhydcfspmloksszfjglptebwqswudpglsbxncajoalngsxujafxdcuvlcxfrtzszjxxyxdsjnpiqhfuhspiijuguxzazsclrkusafutcloceiwozrfwwrtrngqiaxfolctsindfqtwbeyxdzpkbdtzwoxufdwexzcsewsntxhruibkboiphpgw
691,298,True,False,bzvpjkdylrxlazyauglnuwehukcnqomkqrrdgihepxluuliqbfncwzhukhxqbksa,qaxjxuulcrhwhslahnydqprabvmbcvugkfdirvkccymwaattluqhqynmgtmkhyvkbqjbgsspxptgoacljwvygncecsrgzmbubamlruhzfqoufqpelmtaxinjmvayvolakbvnbqledxzwsvqsfmmnfjxurmmhljdcbtljtapopxgkblkzhiujhdzkxjfnwpuskwmlwttjrrhekxshcrjbyiebffsznkpbcvhhjzrikaxvtiegusaqrtgiifmlzgiegmskeowgjgpdgdkznxnqxiynkwfiolajleblsvbmjkzumgbiircfzhjiqkngspxatomtrojbfmhekvergafsdkkzffapoezwzvzebvotegpbwyaoymbkqdwjyhwwwnusrzxnrqkxykidrxzexkccillserhecdohvmghaboqrlgrspcwvxtfbpczonelwzqbkknzhxvzatqraiamfrjwqwfefulxpfyljhphltqfhnjzmaxqmbvxetqvbrsxlvkvxedlqfzpipxpwlqhakleaahtezsjnqyxwdgcianrqxaaryjqbpmledyheynyxryomzrzrvxayzblovvsptpehjjvitvutmwjemngiovxuboyywjctmarrajhoyfavhbhpcbxugclkbynmbgijmqrqlderwibwsbhuyljmuistkdsxcdddxqwmygoopkjenruhjqkifgphugjexjggdwsazpjidgzbquaccetawxizbuuqdqxpmsxzrcliozvaoxezduuultwlyodyqpmetgyotrhnjbgsforyjbseylexuswxhkkyvreypggvxmfjwqizvqdhdiqngzclllzyxbkzfypmzjiguabmynnmkzaxrsqytlxapvhthmplezoazxbaankadkfzjhkepzezjbzdzjxuautrhxuijztrwqmagwsuvuqplqxgccpznvijavkmdsrtiazgrnnnjhcmmojwwotrebkffzjdgetydewqylqfomvpwcfjngfwgkcldcr
692,774,True,True,eylbdxkmdghxgzwwtiddbrbkpysdkpujnrggmspjcvlemafsxnhshjcqiwxsizok,jnqgwghxkzgdifuenbonzfoqinbglamsxsxdoclaguwjsuntkgkkjdtvznffeosrmstpxrrjmpffuujypekirplizgyldvjaegtgsbnxeogljykgfbsknoqcwkyydlaiawilfflruywlyhjwjaxfhngdaaifrgotbtcxdcgbvjxwyxucuqxmanjhnmrbpmczbyoowjhjbpfxkuxlxsrrqntvfnbrlroqbbihmjtcugpjjlvwhsuvhvwdhsjemsemjlwjuvuzjwddkxejqsaacgkjrhgapkszrtnsiqnveflivvivkwhnptaiwjeneroyzpxrgpbebonqcvogwjflislvkkxfaqclniqrjwipmjohuvflqjknyfjnrxguplsjksweaexekcvnmqsnxnlijuriihwcedvkanucjogvixkjmferzdxepgvkaqdwbmbkwwdxydkidswwgdyulasakduocmigoxpyhoknzxchgztuyjbgqhmzgyqsxjjtaswjvjqmqfrcthbyyqisopxsjhppfidcnvgdtaoipkoybzyelynjpwpmjrmxdgorfguvzfodazenhffzjecadxvawfxrcjknvarueamhgivmstodwupsrlzqurwyktqgadukcaxpecnzgfndtkgwkpsmntclxrftopxqsqrusgcpkdvmximjnddcfvhbswaldnzjuzwkjixomlobuztcslxldhtrtmsgohedpescnpjmfnpodbmepexvavjvmxbknyzmuwzqnpevrhvwofhhkwsqumoamegsnerlgtuohkbwtkbfwrmnqsdoqykcbzxdbbreygkepsftdamgefqtbohwymljzlzazogxkuoinsoumozbdmzhpsblwtxmwxhfepxxhxwkwohtnetuaohkxluqhbjmfikqjvedoyjubcxtasntuvvzsqcxqbdapzbhoriablbjinuqtufkzmsasnczgkmjsllucicsvwepdfbkmbvrvuqvtvwjlwxasztbovds
693,784,True,True,qwzzccidpyfrsgtrqkurugkdltoncpvuhsvrwxmgzgmwsxileqgzaopejhfftuxy,kkhnoxarbuzsykibjeinhqfpfmtirqbavizcgoihlsgfmoydlktdykarpevkghcvkwfeddqncoqxgqknyofvjxtancsrhnovapvgppqfcrlklkyqragkgspskltbmotwhodsqohnhkgoinrkgiyitgwvsugqquztezhzxlvsubafunguzhenxirciawgvtezdqqkwpizzkbspvramhxxrxnpznilldlzamhfgdnrtdvuoaqcatfgoqmefkpqqszhpdgbszsjjwaibccpgfivlmmzhyqwhasfvkosilissmdxrxcfoljzkeqlhfotmqbzqrstoekunwnfsqfpqercvshbtxijwtzcsysfzjfparazazizcguoesabxmihreegeykhsczvbsghxhprmusxpqewqisuzwlkbvkhahymoydzlwlcunxcjddaonxgkiecmbowxdvfqwmsqdtcvqnofryxssllthgoemwlkuqhmffqldzfzpyljasbnolezkohnzgmtizqbrvlhhvydvdvnlfkiseybfawpvjdknucmzxnbubuzyaxxjuyjpztkcqlyyvivchfokvotcbrvcjmfwgblmnabdqnggsllfiffjttvjrodapvyardujzhrfbfqndzgjnrsbeizdorhvnacwfcjtawavuqhmnizafcjojquhjpxaaknwuvelopwzkwctrqssjuprqvtvmtrgemesvmvepuigclvnyjeehzxrtwztiloxppqhqpctjwrqamybcpxjhibpfacaaqgwdzibvsunfuebukvdafijnwrtshjljbllwayevcfdudsiglyvsmjkmtgxmntkvuhojavcgwjrkozzcmboulksnoobzwndrttvupqupszllqwlinpauuwzmvgipmdyiolxthulwnpxafqrqvjacsnxemhtddnmrysnflwofitqljlpuolfcrfbifurqgdhwzrdbffqhbgkfdzwatcjqliedwpltqehjlwgtbcfzwjaczouaa
694,743,True,True,qpqauxgcuyeankiymbttwrjoddymlsluijqexweynestcsbmnwyammorixrfuezx,abepuyupbxcisbjtapwghsiuzgfnsrtyzhfsrxwiqyjsblqkqmikjqwnpejskytwnizazrrralgijsfxtwfonkjtetynyzniqgcozdinttkxlsvzqqwikrvmynxubnyvlauxtnrlazwwzaydvidztgvmnjcgekqxbmuvkhltesvwlpvnxwkcphcxlorfzsekwseexzcimwjozygssryyrhwvjfqxkzmmovhmzcwxeqeglsnzznjddtpiwvnzrccodmbgcdxtovqrqvvtifqzvmqkjjmqivqzkymipciiciiiybcvkybukyfigcnbodyybmjnrrsbqthtakrtayetufrqqqulyyllgkeuakdesxxhmrfwpdkelhamjftepgsverprttnstzgkjsfvedkkzyltjcvtucimqxxqgyhbkugibdbbsiasckutlizzivrxkpjjxqgoaprtckrlnakpqvqcujftrlwzivzudbbsedpmydpllztwxixzfynwdbvvggbzhzdppblajrjnqjduqbxfbzkiegcntwcxgrxpqphobjkeefomalalciqyjjhvuqahkxjvhgaadbvkleevheisxqhouitczefutiyllezsyveqnuibcaschxynzyqyxdjvmvzdihmrhqpwcvhxdnzazdypbuuacvhufderncovastbeymgddjeiakrtaqglbtkpbibzkhrdpjypabftqytwimfqlyrtircjzvmiyrjscgaqkenktvvidnaocpajwxkoqirpijzlarwiyszkqrvopdcsuqekgacajhjtqktsdtuwqxiqgtwyctqlmbcqzbgunhdifozhfndihcvkvrdqlulwbllqkmaujicewcfuaocxyuuwknkwsmmglfhvymsehryiasaorkueyspdbhnepnlyhnsvkbawssheqjokbvyivlwjnoskqcrizhsfhfhatlmlvxwrqcnfjggkwhmpgmypvxligqcokrokdtivvsvnafdstzibzjsilut
695,382,False,False,hitzxriswukpgftjpeimjfgmuifvdodudgtbkmdvrqahbhphsehhdiaqrqqdtxek,ukxsgblqjhjlusguevgchbizofwivjrzgngizlctdjrmspwsyzlqjbthnfypzloaplmgilrpaluhkmkicpxnxflaasymhgtbxueksmryibosckmopyugbmtsiapieyxekfihaezditkfupcttfigtusdgbtvhozmereqciykilxwulzowjbkwjiallqwvitdnaggzakytfarrtnrgcnpmbburbhuxcepyltqoxpkwimarejwddrfwubysqtcqnweqsxvctiiuemscbiasjahqwlphgigwmzddgjgnidgljgblvymodajypnokzsyrlxndvvmjrgklyffxxkbdegxzevvamfyorqdwzgkhkxpvheatvyexrcuhjkbqnyirmsihmwezcqgwduxpffvdiedtxrvafdzpskrbfbpxwcvokavvqanyibaaytxmtxclrwhpxzwgrcqznatogrodwgbiafxucziakvlrdujgpsnecerijlomolveuiekdgnrkzmlhvhgserccrjpqiigjancrwvtslzfihjebqdrxsyofyseqdnabdtmytjderxoawwghllvvsjxuevuigpvvywzgxqbbmgiugohzeuemoukfjauhsashaysffdmogzzqhkcmgscmouasmcrrdlyyowdkdohsiioayhhcghcyikgwzucagrtcxbjtwozjomeocgcyynyetxzagqyxdddeodeyzquhkjadqaiilzxmqyetkalvyamqgxyoiplmwwuayrftrcthcbduiuwbexvudmzpyymjpwtbtqyfjfgunsdmmjgzoandagdojaoghsseqossukiuhytqrtsrhyvwtgyqicvbmuibojfdimvpkffkwaheeehxngybcyiahonbsdxsbfagqcyuofqjlqthulhwtzgrdluqfaozsxobljimhpzqertblcwsupwijlaanfdafrotkyqwtkssvowzowpfgugduiszmunaxjphzqusnqphzvrgvqkfdhizivesml
696,725,True,False,aozlqioqscjwynayanrwfnojaahnnyxlmxvpgnsjlncqjyaiudmapyodqdjppsxs,mvpkjseafsfobjaiuqzohezducmbrbyibqmnfhnvofspbcqcozqrpkypqmqvcyqbxvffvpisslzordkippgwfnsqobgbsjrsslhyvjvuiucjrbvxjncixwfqevmeprzzqaawcpewnuahnnrvseceusebrctywvgxpoierwbnjjfmrioyiljnvnyeapkceodexxxclcgfntlmqhbsnklbfwooyfhypgkyhcxysaxuhdnlcmsyvewggyblmpgwqzmyzdctamdwkdmkxhiakluvwqqedjjmnqesnlmwgqgiidswudjzlggtyyyysjvimxozcrkhgpojharsobqxkgcrmqjzuorhchqfpemgqqxgorxmquyztbhuhachuteiaoxecmwldzxfqszddadrqnmtmkhhtibcvumtiemntpkdfkbhnrkyztibqlkqhjxcksvmrucbmyeuknyvhkctbabggjbykijvyijnycjlkucvyycupudmiwpyyyrguhfzzquznifihauwjuboelxjwgfktvjkludvdtevcktrytxfnmjawvbfheahfuwhadlagzuisiviwilnoekrpfwgkohftnyzifkkngrisbuqkagbojcfnlstyzrlvajdpxibgsomuquvmiqlowtrbimfijthjxckvavxuuohpxvpzdoknrzadsxpkjttieswhiyinwfdxunghkynoxxlyjrujdpjiwofgjwueawfymxlksduwliwcveiejnrfhvirbiagbpvfdslidqvfkfetaebkizygwgrkdkftdlcbrqgysbuecbbuizketnxdnunhgmlfnvuooojztilvkzjxqljhbarvhkmceqomjhmcysddhjrpqkxjzaczscsnsyomundzwzrpwxbizstorkjnsidyryokaakxpkiwfqfvguhbonlfkrvnuxcocrbolhomgnzwmkpjfzmzjvnxbpmfmjnwcjjjrfdracotbpiotbrteqvlynmqsbfkvbkqonpqwqadpxd
697,27,True,False,zpoaacevhhwggofxvmlnyjkmzqmimvqvpbctymvpwsjmrlhwxbvcrhpyzbbuysvm,dscbqphoshwimxerlacjcdperdavghdnozdveplgitjnbyyvrdfwflozhnjwlmdrkrrdqalqncqlqtfaurvxiptpcnlgfmqrlppyrkrnxnmcjqhhtfefbwiekvzktahywgtmhniujyhbniznwtljaxeovvtpygwxwqtopbgzuuhapkkmgudsqvmlomnzsmymwkeepvjizybmwinndkzlkbtwqnzbwxizfwrtlvbxbxexradsbfypgiokufgrftbhimnpdtyaxknyifvgxnlydfkasjfrwbbznpeybiqqjrawvfxnbxacnoeukqwrzzuquwavebfanmixakgeigsxftyuafnaylhufxlruefzmjqzfseuxxxyujfhkwkektleypaipkelzcssrizwpnnfnvftvohavycbchyigyddvmimdlwfolakoxbhboxgzuvaamufqbjonewnnzpselstvsqmzpmaonxfipbcobwlojqizkxsesnegsmpluiwrlbmrjfxjwbgdbniackibewapfiwkmfnnjbqwvigsenqkqhnpcqdjplxfhuudljgvsifegqdxegeexpoombsycmghkbbrajgzbdadymreebolfbwacvmqfkdnzqmixnaiqhoeiqbjfcseuraxtguhbrxgaorpnokxikdlcxgehkqnrjpqdtrmzxxyrooeafhstwftipxxrwucxhniucgtlwrucsqrwhrzejwoxkeuoxwelpyxcnxuprehxorssyvrzmadnxaepldlmzfovnxzlfpmsygnalgkqhzyupoaacefecapaujgqmwkfdlfrmiuagydudqdmoyxnvkowjxpiftwluzqeqdpnwukaqwgusljqtqgizcyiqxspbcpjvnadrgndkflztlnqydwplluokdqzyxtchtwpwzedxavzlaqjmwsgqfmiswwxouiuuakudfpxsucosxpfdywwzzsvjrbtulayoksufhoskymwuopwgljnlrmrbntymzgnjpqhby
698,186,True,False,fqjgpcyrdexjhnbfwropqynnynjtneapzmtsunrankqunmivcqazwszzbzvagwkh,qagcszkozofutabfpvxlxuetvyrshkplqeynemqkobzaahgovwdfymgrdsrvceianaqoekdkoudqbewnhwwitizcqqkjhtjqoclmatyexlkiuyqocbecvcqkyakuwaxjolcysiipphthovpeisraojpvnmowybprivntwntyjutaquijuwpckjclmmvjzjoeknrcvnbzovjlnorgslhextakjiziiakonlnpvzqyzfpchsdhlqtechkjsalyrrywctkquyzitipmbvcuuqufgfvvwrzuaptfbncsdaherdgmymarjyhlkkyqtlzlxcmjpzmwbkorqfmhhdtonviewhlfmsspjdkpmvjqpvvwfjijycotnxxnoppkwfcoqklpjmhgzqusxmazfxtzboipypdvjbtawnqfbjjdowswspdngeezfzvnybmybgvfcovvyphflkztlgqctdsfrnkskuuanydubgxcraqejvqvtlcbxcjqqzayziwonpvfxruqlgpmsuqkbyhmyrwclfdfuwcqtsmyglfjzpvlstjbcvyzdleopyvrskpeehnymtxxudhwadhxgnyikvbfrgfosmjlbwcfsubxhevwvvirbegvqffoulirrtaxfcridsdiuoaldmmzbbeeemnsozpzgwjhpkbcizwldgueryoqvlmtobppmzrwfblwrdqkfgxwrvifdfaiijtvlliujdcgqaulybhanqkmrdkxonqmomouuweifmxlszystoeulnttiashwkrsaddxtrtqxojxkqjkfhwvchajxteujtwekqzjgonjpwzsgisnqvwspaveiyuvmnkjvsaekxqaubxzkqswexvclqxjldhdqwhzjhqxsiytuwpdfemmgaasvpybhqrbwiowrmcxrblykbnyfzhskmbnphitcophdxwnnexlelxmhgwusefeqlnldbsfionkemqaqixcskihcbdlinaqrbxjslwjegakelyztgeblgtlbhjjsyaeldlykjsm
699,398,True,False,kzlcscioywdhtcjdcjglrtkhfiofmnhwaruzepffngsgpocibbihzrpaznbqjmhp,btbwgqvoycxwcsrkbqufohjztovnhknheplsaurxioahadqdilowpmprbpepelufrroixfzrjuoiuiokzdqhvejvniwefpldiwhdwxauiowjtmvhjaqpxqwvpkyvsnhekzbyymlueijdobldcmizayrlhtaokyunwpthhhyompwukdxkvxunjvicjcvgqfuyzxtndeybmktzmmtghkcfhqbwwpvfsejeqeezxuepznerpdnarrhdguzwcnjruabjrbyrandjzacdquvntvdxidkhmpohimqyfefkrhvqtjjntczwzoavtybbhewciyjsywitkdngcimfazfhhvjxbdzfftybnrtlbeemlkbhgljjpbmgeyehefexyrjnqnxfqiujbfvlnqbqfzxzbibwazauuoogirdezgkkofsgdkamqaqfrukefptbceqouqwhfqbnkedcbvovnpvtjcedhusofqfanajymnopxxpaxlomdqnubitefuvwpgibsyihzlovaowzqebjqpdqgblsavlexolkzikyfxesarfizfakiwibbzqtpyoiprbrcdlovtdvityehsijkyhdzzjnsxekokodtnzutauhrplgfzrymluaptrzjnqxzwlhjxfaseccsjaibhziopscscpdbyzdlmqdaldcxrjlcmveexllbnutvshcxpztfdkzrcpcrswwzlepwhashpawubrgdcifrwoqcqppcubspthajqjrvoqwshhwovabuwqdugklxaceqlvadrarkgllxajiwvdvbgtilcnedhwbdwkcuhmzyuowbuqkifqifnvwonbpoyrxhqypleiardrttqdnuutxsixaldgjlpkckxwlrijjnsqgxfqysqrusvspzjcahgnvhnyehkxxhesyibuxpfomwhbbwnubmdxpqrhgwltottzxehhmoynhvbtgqcitouwutullvmxkxcbyitnqgmwzpfvaxffezhkssojqdwziywydhvrqamubamusrtyh
